cell_id,x1,y1,x2,y2,if_plate_id,position,sample,atlas_name,antibody,ensembl_ids,gene_names,locations,Gene,is_multi_localized,Reliability (IF),s3_path
11.0,345.0,140.0,679.0,884.0,726,B4,5,U2OS,HPA046841,ENSG00000244038,DDOST,Endoplasmic reticulum,DDOST,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/726/B4/5/11_cell_image.png
4.0,265.0,-48.0,759.0,1072.0,726,B4,6,U2OS,HPA046841,ENSG00000244038,DDOST,Endoplasmic reticulum,DDOST,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/726/B4/6/4_cell_image.png
9.0,211.0,184.0,813.0,840.0,726,B4,6,U2OS,HPA046841,ENSG00000244038,DDOST,Endoplasmic reticulum,DDOST,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/726/B4/6/9_cell_image.png
7.0,346.0,122.0,678.0,902.0,726,B4,5,U2OS,HPA046841,ENSG00000244038,DDOST,Endoplasmic reticulum,DDOST,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/726/B4/5/7_cell_image.png
4.0,118.0,103.0,906.0,921.0,1291,D11,1,SK-MEL-30,HPA047850,ENSG00000101197,BIRC7,"Cytosol,Nucleoplasm",BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1291/D11/1/4_cell_image.png
3.0,111.0,110.0,913.0,914.0,1291,D11,2,SK-MEL-30,HPA047850,ENSG00000101197,BIRC7,"Cytosol,Nucleoplasm",BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1291/D11/2/3_cell_image.png
1.0,311.0,281.0,713.0,743.0,1251,A4,1,CACO-2,HPA047850,ENSG00000101197,BIRC7,,BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1251/A4/1/1_cell_image.png
5.0,282.0,18.0,742.0,1006.0,1256,A4,3,U2OS,HPA047850,ENSG00000101197,BIRC7,"Centrosome,Nucleoplasm",BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1256/A4/3/5_cell_image.png
6.0,138.0,215.0,886.0,809.0,1251,A4,1,CACO-2,HPA047850,ENSG00000101197,BIRC7,,BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1251/A4/1/6_cell_image.png
4.0,177.0,163.0,847.0,861.0,1291,D11,2,SK-MEL-30,HPA047850,ENSG00000101197,BIRC7,"Cytosol,Nucleoplasm",BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1291/D11/2/4_cell_image.png
17.0,257.0,353.0,767.0,671.0,1251,A4,1,CACO-2,HPA047850,ENSG00000101197,BIRC7,,BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1251/A4/1/17_cell_image.png
13.0,114.0,206.0,910.0,818.0,1251,A4,1,CACO-2,HPA047850,ENSG00000101197,BIRC7,,BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1251/A4/1/13_cell_image.png
7.0,63.0,174.0,961.0,850.0,1291,D11,2,SK-MEL-30,HPA047850,ENSG00000101197,BIRC7,"Cytosol,Nucleoplasm",BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1291/D11/2/7_cell_image.png
11.0,329.0,217.0,695.0,807.0,1251,A4,2,CACO-2,HPA047850,ENSG00000101197,BIRC7,,BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1251/A4/2/11_cell_image.png
14.0,233.0,242.0,791.0,782.0,1251,A4,2,CACO-2,HPA047850,ENSG00000101197,BIRC7,,BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1251/A4/2/14_cell_image.png
10.0,257.0,263.0,767.0,761.0,1251,A4,1,CACO-2,HPA047850,ENSG00000101197,BIRC7,,BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1251/A4/1/10_cell_image.png
1.0,76.0,164.0,948.0,860.0,1256,A4,3,U2OS,HPA047850,ENSG00000101197,BIRC7,"Centrosome,Nucleoplasm",BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1256/A4/3/1_cell_image.png
14.0,192.0,217.0,832.0,807.0,1251,A4,1,CACO-2,HPA047850,ENSG00000101197,BIRC7,,BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1251/A4/1/14_cell_image.png
15.0,291.0,219.0,733.0,805.0,1251,A4,2,CACO-2,HPA047850,ENSG00000101197,BIRC7,,BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1251/A4/2/15_cell_image.png
6.0,289.0,197.0,735.0,827.0,1251,A4,2,CACO-2,HPA047850,ENSG00000101197,BIRC7,,BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1251/A4/2/6_cell_image.png
4.0,229.0,234.0,795.0,790.0,1251,A4,1,CACO-2,HPA047850,ENSG00000101197,BIRC7,,BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1251/A4/1/4_cell_image.png
18.0,329.0,400.0,695.0,624.0,1251,A4,1,CACO-2,HPA047850,ENSG00000101197,BIRC7,,BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1251/A4/1/18_cell_image.png
21.0,270.0,306.0,754.0,718.0,1251,A4,2,CACO-2,HPA047850,ENSG00000101197,BIRC7,,BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1251/A4/2/21_cell_image.png
9.0,291.0,275.0,733.0,749.0,1251,A4,1,CACO-2,HPA047850,ENSG00000101197,BIRC7,,BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1251/A4/1/9_cell_image.png
7.0,269.0,288.0,755.0,736.0,1251,A4,1,CACO-2,HPA047850,ENSG00000101197,BIRC7,,BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1251/A4/1/7_cell_image.png
6.0,255.0,316.0,769.0,708.0,1291,D11,2,SK-MEL-30,HPA047850,ENSG00000101197,BIRC7,"Cytosol,Nucleoplasm",BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1291/D11/2/6_cell_image.png
5.0,280.0,356.0,744.0,668.0,1251,A4,1,CACO-2,HPA047850,ENSG00000101197,BIRC7,,BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1251/A4/1/5_cell_image.png
3.0,-30.0,182.0,1054.0,842.0,1256,A4,4,U2OS,HPA047850,ENSG00000101197,BIRC7,"Centrosome,Nucleoplasm",BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1256/A4/4/3_cell_image.png
17.0,404.0,336.0,620.0,688.0,1251,A4,2,CACO-2,HPA047850,ENSG00000101197,BIRC7,,BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1251/A4/2/17_cell_image.png
20.0,340.0,349.0,684.0,675.0,1251,A4,1,CACO-2,HPA047850,ENSG00000101197,BIRC7,,BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1251/A4/1/20_cell_image.png
6.0,124.0,152.0,900.0,872.0,1291,D11,1,SK-MEL-30,HPA047850,ENSG00000101197,BIRC7,"Cytosol,Nucleoplasm",BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1291/D11/1/6_cell_image.png
1.0,189.0,-60.0,835.0,1084.0,1291,D11,2,SK-MEL-30,HPA047850,ENSG00000101197,BIRC7,"Cytosol,Nucleoplasm",BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1291/D11/2/1_cell_image.png
7.0,215.0,166.0,809.0,858.0,1291,D11,1,SK-MEL-30,HPA047850,ENSG00000101197,BIRC7,"Cytosol,Nucleoplasm",BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1291/D11/1/7_cell_image.png
1.0,313.0,197.0,711.0,827.0,1291,D11,1,SK-MEL-30,HPA047850,ENSG00000101197,BIRC7,"Cytosol,Nucleoplasm",BIRC7,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1291/D11/1/1_cell_image.png
1.0,233.0,249.0,791.0,775.0,742,E6,2,U-251MG,HPA048143,ENSG00000120314,WDR55,Nucleoplasm,WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/742/E6/2/1_cell_image.png
6.0,146.0,287.0,878.0,737.0,742,E6,2,U-251MG,HPA048143,ENSG00000120314,WDR55,Nucleoplasm,WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/742/E6/2/6_cell_image.png
4.0,340.0,132.0,684.0,892.0,850,H11,4,U2OS,HPA048143,ENSG00000120314,WDR55,"Nucleoli,Nucleoplasm",WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/850/H11/4/4_cell_image.png
7.0,307.0,272.0,717.0,752.0,742,E6,3,U-251MG,HPA048143,ENSG00000120314,WDR55,Nucleoplasm,WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/742/E6/3/7_cell_image.png
8.0,100.0,171.0,924.0,853.0,850,H11,4,U2OS,HPA048143,ENSG00000120314,WDR55,"Nucleoli,Nucleoplasm",WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/850/H11/4/8_cell_image.png
10.0,338.0,340.0,686.0,684.0,858,H11,2,A-549,HPA048143,ENSG00000120314,WDR55,"Nucleoli,Nucleoplasm",WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/858/H11/2/10_cell_image.png
1.0,281.0,124.0,743.0,900.0,850,H11,4,U2OS,HPA048143,ENSG00000120314,WDR55,"Nucleoli,Nucleoplasm",WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/850/H11/4/1_cell_image.png
5.0,310.0,232.0,714.0,792.0,850,H11,4,U2OS,HPA048143,ENSG00000120314,WDR55,"Nucleoli,Nucleoplasm",WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/850/H11/4/5_cell_image.png
9.0,372.0,232.0,652.0,792.0,858,H11,1,A-549,HPA048143,ENSG00000120314,WDR55,"Nucleoli,Nucleoplasm",WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/858/H11/1/9_cell_image.png
6.0,404.0,450.0,620.0,574.0,742,E6,3,U-251MG,HPA048143,ENSG00000120314,WDR55,Nucleoplasm,WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/742/E6/3/6_cell_image.png
2.0,233.0,324.0,791.0,700.0,858,H11,2,A-549,HPA048143,ENSG00000120314,WDR55,"Nucleoli,Nucleoplasm",WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/858/H11/2/2_cell_image.png
4.0,305.0,268.0,719.0,756.0,742,E6,2,U-251MG,HPA048143,ENSG00000120314,WDR55,Nucleoplasm,WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/742/E6/2/4_cell_image.png
7.0,284.0,324.0,740.0,700.0,858,H11,1,A-549,HPA048143,ENSG00000120314,WDR55,"Nucleoli,Nucleoplasm",WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/858/H11/1/7_cell_image.png
11.0,318.0,207.0,706.0,817.0,850,H11,2,U2OS,HPA048143,ENSG00000120314,WDR55,"Nucleoli,Nucleoplasm",WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/850/H11/2/11_cell_image.png
2.0,212.0,254.0,812.0,770.0,742,E6,3,U-251MG,HPA048143,ENSG00000120314,WDR55,Nucleoplasm,WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/742/E6/3/2_cell_image.png
2.0,285.0,223.0,739.0,801.0,850,H11,2,U2OS,HPA048143,ENSG00000120314,WDR55,"Nucleoli,Nucleoplasm",WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/850/H11/2/2_cell_image.png
7.0,357.0,329.0,667.0,695.0,742,E6,2,U-251MG,HPA048143,ENSG00000120314,WDR55,Nucleoplasm,WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/742/E6/2/7_cell_image.png
5.0,134.0,54.0,890.0,970.0,742,E6,2,U-251MG,HPA048143,ENSG00000120314,WDR55,Nucleoplasm,WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/742/E6/2/5_cell_image.png
4.0,303.0,314.0,721.0,710.0,858,H11,1,A-549,HPA048143,ENSG00000120314,WDR55,"Nucleoli,Nucleoplasm",WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/858/H11/1/4_cell_image.png
4.0,306.0,176.0,718.0,848.0,850,H11,2,U2OS,HPA048143,ENSG00000120314,WDR55,"Nucleoli,Nucleoplasm",WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/850/H11/2/4_cell_image.png
10.0,241.0,242.0,783.0,782.0,850,H11,4,U2OS,HPA048143,ENSG00000120314,WDR55,"Nucleoli,Nucleoplasm",WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/850/H11/4/10_cell_image.png
3.0,332.0,333.0,692.0,691.0,858,H11,2,A-549,HPA048143,ENSG00000120314,WDR55,"Nucleoli,Nucleoplasm",WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/858/H11/2/3_cell_image.png
1.0,368.0,213.0,656.0,811.0,858,H11,1,A-549,HPA048143,ENSG00000120314,WDR55,"Nucleoli,Nucleoplasm",WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/858/H11/1/1_cell_image.png
8.0,226.0,292.0,798.0,732.0,858,H11,2,A-549,HPA048143,ENSG00000120314,WDR55,"Nucleoli,Nucleoplasm",WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/858/H11/2/8_cell_image.png
9.0,322.0,104.0,702.0,920.0,742,E6,3,U-251MG,HPA048143,ENSG00000120314,WDR55,Nucleoplasm,WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/742/E6/3/9_cell_image.png
3.0,354.0,345.0,670.0,679.0,742,E6,3,U-251MG,HPA048143,ENSG00000120314,WDR55,Nucleoplasm,WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/742/E6/3/3_cell_image.png
1.0,147.0,243.0,877.0,781.0,850,H11,2,U2OS,HPA048143,ENSG00000120314,WDR55,"Nucleoli,Nucleoplasm",WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/850/H11/2/1_cell_image.png
9.0,131.0,2.0,893.0,1022.0,850,H11,2,U2OS,HPA048143,ENSG00000120314,WDR55,"Nucleoli,Nucleoplasm",WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/850/H11/2/9_cell_image.png
7.0,343.0,120.0,681.0,904.0,850,H11,4,U2OS,HPA048143,ENSG00000120314,WDR55,"Nucleoli,Nucleoplasm",WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/850/H11/4/7_cell_image.png
9.0,364.0,362.0,660.0,662.0,858,H11,2,A-549,HPA048143,ENSG00000120314,WDR55,"Nucleoli,Nucleoplasm",WDR55,1,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/858/H11/2/9_cell_image.png
13.0,174.0,163.0,850.0,861.0,769,A4,5,A-431,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/769/A4/5/13_cell_image.png
5.0,70.0,117.0,954.0,907.0,769,A4,6,A-431,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/769/A4/6/5_cell_image.png
1.0,345.0,218.0,679.0,806.0,757,A4,4,U-251MG,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/757/A4/4/1_cell_image.png
6.0,277.0,205.0,747.0,819.0,769,A4,6,A-431,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/769/A4/6/6_cell_image.png
6.0,183.0,241.0,841.0,783.0,757,A4,4,U-251MG,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/757/A4/4/6_cell_image.png
11.0,271.0,182.0,753.0,842.0,769,A4,5,A-431,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/769/A4/5/11_cell_image.png
2.0,234.0,91.0,790.0,933.0,757,A4,5,U-251MG,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/757/A4/5/2_cell_image.png
13.0,373.0,338.0,651.0,686.0,757,A4,4,U-251MG,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/757/A4/4/13_cell_image.png
3.0,176.0,296.0,848.0,728.0,761,A4,1,U2OS,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/761/A4/1/3_cell_image.png
8.0,8.0,43.0,1016.0,981.0,769,A4,6,A-431,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/769/A4/6/8_cell_image.png
8.0,163.0,183.0,861.0,841.0,761,A4,1,U2OS,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/761/A4/1/8_cell_image.png
10.0,176.0,346.0,848.0,678.0,757,A4,4,U-251MG,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/757/A4/4/10_cell_image.png
10.0,257.0,229.0,767.0,795.0,769,A4,5,A-431,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/769/A4/5/10_cell_image.png
14.0,322.0,44.0,702.0,980.0,757,A4,4,U-251MG,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/757/A4/4/14_cell_image.png
3.0,152.0,87.0,872.0,937.0,761,A4,2,U2OS,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/761/A4/2/3_cell_image.png
4.0,205.0,39.0,819.0,985.0,761,A4,2,U2OS,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/761/A4/2/4_cell_image.png
4.0,183.0,318.0,841.0,706.0,757,A4,4,U-251MG,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/757/A4/4/4_cell_image.png
3.0,216.0,332.0,808.0,692.0,757,A4,5,U-251MG,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/757/A4/5/3_cell_image.png
3.0,71.0,208.0,953.0,816.0,769,A4,6,A-431,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/769/A4/6/3_cell_image.png
9.0,360.0,372.0,664.0,652.0,757,A4,4,U-251MG,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/757/A4/4/9_cell_image.png
7.0,351.0,349.0,673.0,675.0,757,A4,4,U-251MG,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/757/A4/4/7_cell_image.png
1.0,145.0,38.0,879.0,986.0,761,A4,2,U2OS,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/761/A4/2/1_cell_image.png
5.0,318.0,225.0,706.0,799.0,757,A4,4,U-251MG,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/757/A4/4/5_cell_image.png
8.0,209.0,178.0,815.0,846.0,769,A4,5,A-431,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/769/A4/5/8_cell_image.png
5.0,280.0,220.0,744.0,804.0,757,A4,5,U-251MG,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/757/A4/5/5_cell_image.png
1.0,227.0,259.0,797.0,765.0,769,A4,6,A-431,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/769/A4/6/1_cell_image.png
6.0,290.0,-3.0,734.0,1027.0,761,A4,2,U2OS,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/761/A4/2/6_cell_image.png
2.0,97.0,116.0,927.0,908.0,769,A4,6,A-431,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/769/A4/6/2_cell_image.png
4.0,280.0,157.0,744.0,867.0,769,A4,5,A-431,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/769/A4/5/4_cell_image.png
7.0,174.0,187.0,850.0,837.0,769,A4,6,A-431,HPA049231,ENSG00000142655,PEX14,"Nucleoli fibrillar center,Peroxisomes",PEX14,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/769/A4/6/7_cell_image.png
1.0,337.0,147.0,687.0,877.0,1493,F10,1,Rh30,HPA049471,ENSG00000177108,ZDHHC22,Plasma membrane,ZDHHC22,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1493/F10/1/1_cell_image.png
2.0,176.0,266.0,848.0,758.0,1493,F10,1,Rh30,HPA049471,ENSG00000177108,ZDHHC22,Plasma membrane,ZDHHC22,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1493/F10/1/2_cell_image.png
6.0,55.0,352.0,969.0,672.0,1493,F10,1,Rh30,HPA049471,ENSG00000177108,ZDHHC22,Plasma membrane,ZDHHC22,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1493/F10/1/6_cell_image.png
7.0,408.0,250.0,616.0,774.0,1493,F10,2,Rh30,HPA049471,ENSG00000177108,ZDHHC22,Plasma membrane,ZDHHC22,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1493/F10/2/7_cell_image.png
3.0,316.0,244.0,708.0,780.0,1493,F10,2,Rh30,HPA049471,ENSG00000177108,ZDHHC22,Plasma membrane,ZDHHC22,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1493/F10/2/3_cell_image.png
6.0,407.0,320.0,617.0,704.0,1493,F10,2,Rh30,HPA049471,ENSG00000177108,ZDHHC22,Plasma membrane,ZDHHC22,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1493/F10/2/6_cell_image.png
9.0,302.0,66.0,722.0,958.0,1493,F10,1,Rh30,HPA049471,ENSG00000177108,ZDHHC22,Plasma membrane,ZDHHC22,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1493/F10/1/9_cell_image.png
5.0,334.0,353.0,690.0,671.0,1493,F10,2,Rh30,HPA049471,ENSG00000177108,ZDHHC22,Plasma membrane,ZDHHC22,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1493/F10/2/5_cell_image.png
3.0,366.0,184.0,658.0,840.0,1493,F10,1,Rh30,HPA049471,ENSG00000177108,ZDHHC22,Plasma membrane,ZDHHC22,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1493/F10/1/3_cell_image.png
1.0,282.0,264.0,742.0,760.0,1493,F10,2,Rh30,HPA049471,ENSG00000177108,ZDHHC22,Plasma membrane,ZDHHC22,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1493/F10/2/1_cell_image.png
8.0,342.0,258.0,682.0,766.0,1493,F10,2,Rh30,HPA049471,ENSG00000177108,ZDHHC22,Plasma membrane,ZDHHC22,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1493/F10/2/8_cell_image.png
5.0,334.0,230.0,690.0,794.0,1493,F10,1,Rh30,HPA049471,ENSG00000177108,ZDHHC22,Plasma membrane,ZDHHC22,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1493/F10/1/5_cell_image.png
8.0,352.0,130.0,672.0,894.0,1493,F10,1,Rh30,HPA049471,ENSG00000177108,ZDHHC22,Plasma membrane,ZDHHC22,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1493/F10/1/8_cell_image.png
2.0,184.0,298.0,840.0,726.0,1493,F10,2,Rh30,HPA049471,ENSG00000177108,ZDHHC22,Plasma membrane,ZDHHC22,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1493/F10/2/2_cell_image.png
4.0,399.0,348.0,625.0,676.0,1493,F10,2,Rh30,HPA049471,ENSG00000177108,ZDHHC22,Plasma membrane,ZDHHC22,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1493/F10/2/4_cell_image.png
4.0,184.0,330.0,840.0,694.0,1493,F10,1,Rh30,HPA049471,ENSG00000177108,ZDHHC22,Plasma membrane,ZDHHC22,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1493/F10/1/4_cell_image.png
7.0,338.0,302.0,686.0,722.0,1493,F10,1,Rh30,HPA049471,ENSG00000177108,ZDHHC22,Plasma membrane,ZDHHC22,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/1493/F10/1/7_cell_image.png
14.0,330.0,275.0,694.0,749.0,765,D11,6,HEK293,HPA050166,ENSG00000259494,MRPL46,"Cell Junctions,Mitochondria,Nucleoplasm",MRPL46,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/765/D11/6/14_cell_image.png
2.0,338.0,366.0,686.0,658.0,762,F5,2,Hep-G2,HPA050166,ENSG00000259494,MRPL46,"Mitochondria,Nucleoplasm",MRPL46,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/762/F5/2/2_cell_image.png
20.0,442.0,451.0,582.0,573.0,765,D11,6,HEK293,HPA050166,ENSG00000259494,MRPL46,"Cell Junctions,Mitochondria,Nucleoplasm",MRPL46,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/765/D11/6/20_cell_image.png
