Unnamed: 0,cell_id,x1,y1,x2,y2,if_plate_id,position,sample,atlas_name,antibody,ensembl_ids,gene_names,locations,Gene,is_multi_localized,Reliability (IF),s3_folder_prefix
848515,1.0,168.0,310.0,856.0,714.0,505,D5,1,U2OS,HPA029645,ENSG00000197381,ADARB1,"Cytosol,Nucleoplasm",ADARB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/505/
848516,2.0,197.0,184.0,827.0,840.0,505,D5,1,U2OS,HPA029645,ENSG00000197381,ADARB1,"Cytosol,Nucleoplasm",ADARB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/505/
848517,3.0,236.0,246.0,788.0,778.0,505,D5,1,U2OS,HPA029645,ENSG00000197381,ADARB1,"Cytosol,Nucleoplasm",ADARB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/505/
848518,4.0,224.0,153.0,800.0,871.0,505,D5,1,U2OS,HPA029645,ENSG00000197381,ADARB1,"Cytosol,Nucleoplasm",ADARB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/505/
848519,5.0,362.0,347.0,662.0,677.0,505,D5,1,U2OS,HPA029645,ENSG00000197381,ADARB1,"Cytosol,Nucleoplasm",ADARB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/505/
848520,6.0,10.0,271.0,1014.0,753.0,505,D5,1,U2OS,HPA029645,ENSG00000197381,ADARB1,"Cytosol,Nucleoplasm",ADARB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/505/
848521,7.0,256.0,132.0,768.0,892.0,505,D5,1,U2OS,HPA029645,ENSG00000197381,ADARB1,"Cytosol,Nucleoplasm",ADARB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/505/
848522,8.0,142.0,248.0,882.0,776.0,505,D5,1,U2OS,HPA029645,ENSG00000197381,ADARB1,"Cytosol,Nucleoplasm",ADARB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/505/
848523,9.0,88.0,177.0,936.0,847.0,505,D5,1,U2OS,HPA029645,ENSG00000197381,ADARB1,"Cytosol,Nucleoplasm",ADARB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/505/
848524,10.0,118.0,316.0,906.0,708.0,505,D5,1,U2OS,HPA029645,ENSG00000197381,ADARB1,"Cytosol,Nucleoplasm",ADARB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/505/
848525,11.0,83.0,295.0,941.0,729.0,505,D5,1,U2OS,HPA029645,ENSG00000197381,ADARB1,"Cytosol,Nucleoplasm",ADARB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/505/
848526,12.0,91.0,321.0,933.0,703.0,505,D5,1,U2OS,HPA029645,ENSG00000197381,ADARB1,"Cytosol,Nucleoplasm",ADARB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/505/
848527,13.0,111.0,191.0,913.0,833.0,505,D5,1,U2OS,HPA029645,ENSG00000197381,ADARB1,"Cytosol,Nucleoplasm",ADARB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/505/
851170,1.0,233.0,198.0,791.0,826.0,508,D5,1,U-251MG,HPA029645,ENSG00000197381,ADARB1,"Cytosol,Nucleoplasm",ADARB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/508/
851171,2.0,238.0,266.0,786.0,758.0,508,D5,1,U-251MG,HPA029645,ENSG00000197381,ADARB1,"Cytosol,Nucleoplasm",ADARB1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/508/
856915,1.0,206.0,229.0,818.0,795.0,517,C5,1,U2OS,HPA036322,ENSG00000169919,GUSB,Vesicles,GUSB,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/517/
856916,2.0,196.0,216.0,828.0,808.0,517,C5,1,U2OS,HPA036322,ENSG00000169919,GUSB,Vesicles,GUSB,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/517/
856917,3.0,-78.0,191.0,1102.0,833.0,517,C5,1,U2OS,HPA036322,ENSG00000169919,GUSB,Vesicles,GUSB,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/517/
856918,4.0,107.0,338.0,917.0,686.0,517,C5,1,U2OS,HPA036322,ENSG00000169919,GUSB,Vesicles,GUSB,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/517/
856919,5.0,27.0,-3.0,997.0,1027.0,517,C5,1,U2OS,HPA036322,ENSG00000169919,GUSB,Vesicles,GUSB,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/517/
856920,6.0,313.0,197.0,711.0,827.0,517,C5,1,U2OS,HPA036322,ENSG00000169919,GUSB,Vesicles,GUSB,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/517/
856921,7.0,24.0,181.0,1000.0,843.0,517,C5,1,U2OS,HPA036322,ENSG00000169919,GUSB,Vesicles,GUSB,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/517/
856922,8.0,128.0,47.0,896.0,977.0,517,C5,1,U2OS,HPA036322,ENSG00000169919,GUSB,Vesicles,GUSB,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/517/
856923,9.0,205.0,-4.0,819.0,1028.0,517,C5,1,U2OS,HPA036322,ENSG00000169919,GUSB,Vesicles,GUSB,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/517/
856924,10.0,267.0,92.0,757.0,932.0,517,C5,1,U2OS,HPA036322,ENSG00000169919,GUSB,Vesicles,GUSB,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/517/
856925,1.0,206.0,315.0,818.0,709.0,517,C5,2,U2OS,HPA036322,ENSG00000169919,GUSB,Vesicles,GUSB,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/517/
856926,2.0,193.0,263.0,831.0,761.0,517,C5,2,U2OS,HPA036322,ENSG00000169919,GUSB,Vesicles,GUSB,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/517/
856927,3.0,241.0,208.0,783.0,816.0,517,C5,2,U2OS,HPA036322,ENSG00000169919,GUSB,Vesicles,GUSB,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/517/
856928,4.0,166.0,276.0,858.0,748.0,517,C5,2,U2OS,HPA036322,ENSG00000169919,GUSB,Vesicles,GUSB,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/517/
856929,5.0,298.0,200.0,726.0,824.0,517,C5,2,U2OS,HPA036322,ENSG00000169919,GUSB,Vesicles,GUSB,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/517/
857996,1.0,325.0,222.0,699.0,802.0,518,F8,1,U-251MG,HPA042792,ENSG00000144736,SHQ1,Nucleoplasm,SHQ1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/518/
857997,2.0,293.0,292.0,731.0,732.0,518,F8,1,U-251MG,HPA042792,ENSG00000144736,SHQ1,Nucleoplasm,SHQ1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/518/
857998,3.0,128.0,202.0,896.0,822.0,518,F8,1,U-251MG,HPA042792,ENSG00000144736,SHQ1,Nucleoplasm,SHQ1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/518/
857999,4.0,344.0,254.0,680.0,770.0,518,F8,1,U-251MG,HPA042792,ENSG00000144736,SHQ1,Nucleoplasm,SHQ1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/518/
858000,5.0,201.0,270.0,823.0,754.0,518,F8,1,U-251MG,HPA042792,ENSG00000144736,SHQ1,Nucleoplasm,SHQ1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/518/
858001,6.0,400.0,292.0,624.0,732.0,518,F8,1,U-251MG,HPA042792,ENSG00000144736,SHQ1,Nucleoplasm,SHQ1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/518/
858002,7.0,256.0,355.0,768.0,669.0,518,F8,1,U-251MG,HPA042792,ENSG00000144736,SHQ1,Nucleoplasm,SHQ1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/518/
858003,8.0,357.0,194.0,667.0,830.0,518,F8,1,U-251MG,HPA042792,ENSG00000144736,SHQ1,Nucleoplasm,SHQ1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/518/
858004,9.0,389.0,248.0,635.0,776.0,518,F8,1,U-251MG,HPA042792,ENSG00000144736,SHQ1,Nucleoplasm,SHQ1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/518/
858005,10.0,284.0,208.0,740.0,816.0,518,F8,1,U-251MG,HPA042792,ENSG00000144736,SHQ1,Nucleoplasm,SHQ1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/518/
858006,11.0,239.0,100.0,785.0,924.0,518,F8,1,U-251MG,HPA042792,ENSG00000144736,SHQ1,Nucleoplasm,SHQ1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/518/
858007,12.0,261.0,298.0,763.0,726.0,518,F8,1,U-251MG,HPA042792,ENSG00000144736,SHQ1,Nucleoplasm,SHQ1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/518/
858008,13.0,295.0,383.0,729.0,641.0,518,F8,1,U-251MG,HPA042792,ENSG00000144736,SHQ1,Nucleoplasm,SHQ1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/518/
858009,14.0,199.0,354.0,825.0,670.0,518,F8,1,U-251MG,HPA042792,ENSG00000144736,SHQ1,Nucleoplasm,SHQ1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/518/
858010,1.0,385.0,345.0,639.0,679.0,518,F8,2,U-251MG,HPA042792,ENSG00000144736,SHQ1,Nucleoplasm,SHQ1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/518/
877183,1.0,156.0,222.0,868.0,802.0,550,E7,1,U2OS,HPA044802,ENSG00000164073,MFSD8,"Nucleoplasm,Vesicles",MFSD8,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/550/
877184,2.0,120.0,246.0,904.0,778.0,550,E7,1,U2OS,HPA044802,ENSG00000164073,MFSD8,"Nucleoplasm,Vesicles",MFSD8,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/550/
877185,3.0,-21.0,94.0,1045.0,930.0,550,E7,1,U2OS,HPA044802,ENSG00000164073,MFSD8,"Nucleoplasm,Vesicles",MFSD8,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/550/
877186,4.0,186.0,232.0,838.0,792.0,550,E7,1,U2OS,HPA044802,ENSG00000164073,MFSD8,"Nucleoplasm,Vesicles",MFSD8,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/550/
877187,5.0,100.0,18.0,924.0,1006.0,550,E7,1,U2OS,HPA044802,ENSG00000164073,MFSD8,"Nucleoplasm,Vesicles",MFSD8,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/550/
877188,6.0,70.0,233.0,954.0,791.0,550,E7,1,U2OS,HPA044802,ENSG00000164073,MFSD8,"Nucleoplasm,Vesicles",MFSD8,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/550/
877189,7.0,134.0,172.0,890.0,852.0,550,E7,1,U2OS,HPA044802,ENSG00000164073,MFSD8,"Nucleoplasm,Vesicles",MFSD8,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/550/
877190,8.0,99.0,134.0,925.0,890.0,550,E7,1,U2OS,HPA044802,ENSG00000164073,MFSD8,"Nucleoplasm,Vesicles",MFSD8,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/550/
877191,1.0,303.0,194.0,721.0,830.0,550,E7,2,U2OS,HPA044802,ENSG00000164073,MFSD8,"Nucleoplasm,Vesicles",MFSD8,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/550/
877192,2.0,271.0,32.0,753.0,992.0,550,E7,2,U2OS,HPA044802,ENSG00000164073,MFSD8,"Nucleoplasm,Vesicles",MFSD8,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/550/
877193,3.0,306.0,219.0,718.0,805.0,550,E7,2,U2OS,HPA044802,ENSG00000164073,MFSD8,"Nucleoplasm,Vesicles",MFSD8,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/550/
877194,4.0,317.0,-129.0,707.0,1153.0,550,E7,2,U2OS,HPA044802,ENSG00000164073,MFSD8,"Nucleoplasm,Vesicles",MFSD8,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/550/
877195,5.0,249.0,202.0,775.0,822.0,550,E7,2,U2OS,HPA044802,ENSG00000164073,MFSD8,"Nucleoplasm,Vesicles",MFSD8,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/550/
877196,6.0,190.0,130.0,834.0,894.0,550,E7,2,U2OS,HPA044802,ENSG00000164073,MFSD8,"Nucleoplasm,Vesicles",MFSD8,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/550/
877197,7.0,96.0,297.0,928.0,727.0,550,E7,2,U2OS,HPA044802,ENSG00000164073,MFSD8,"Nucleoplasm,Vesicles",MFSD8,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/550/
885153,1.0,168.0,248.0,856.0,776.0,562,H8,2,A-431,HPA044037,ENSG00000196642,RABL6,Centrosome,RABL6,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/562/
885154,2.0,196.0,188.0,828.0,836.0,562,H8,2,A-431,HPA044037,ENSG00000196642,RABL6,Centrosome,RABL6,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/562/
885155,3.0,261.0,160.0,763.0,864.0,562,H8,2,A-431,HPA044037,ENSG00000196642,RABL6,Centrosome,RABL6,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/562/
885156,4.0,249.0,207.0,775.0,817.0,562,H8,2,A-431,HPA044037,ENSG00000196642,RABL6,Centrosome,RABL6,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/562/
885157,5.0,218.0,102.0,806.0,922.0,562,H8,2,A-431,HPA044037,ENSG00000196642,RABL6,Centrosome,RABL6,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/562/
885158,6.0,237.0,55.0,787.0,969.0,562,H8,2,A-431,HPA044037,ENSG00000196642,RABL6,Centrosome,RABL6,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/562/
885159,7.0,192.0,318.0,832.0,706.0,562,H8,2,A-431,HPA044037,ENSG00000196642,RABL6,Centrosome,RABL6,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/562/
885160,1.0,282.0,83.0,742.0,941.0,562,H8,3,A-431,HPA044037,ENSG00000196642,RABL6,Centrosome,RABL6,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/562/
885161,2.0,248.0,283.0,776.0,741.0,562,H8,3,A-431,HPA044037,ENSG00000196642,RABL6,Centrosome,RABL6,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/562/
885162,3.0,211.0,220.0,813.0,804.0,562,H8,3,A-431,HPA044037,ENSG00000196642,RABL6,Centrosome,RABL6,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/562/
885163,4.0,112.0,21.0,912.0,1003.0,562,H8,3,A-431,HPA044037,ENSG00000196642,RABL6,Centrosome,RABL6,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/562/
885164,5.0,241.0,229.0,783.0,795.0,562,H8,3,A-431,HPA044037,ENSG00000196642,RABL6,Centrosome,RABL6,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/562/
885165,6.0,269.0,305.0,755.0,719.0,562,H8,3,A-431,HPA044037,ENSG00000196642,RABL6,Centrosome,RABL6,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/562/
885166,7.0,141.0,97.0,883.0,927.0,562,H8,3,A-431,HPA044037,ENSG00000196642,RABL6,Centrosome,RABL6,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/562/
885167,8.0,249.0,153.0,775.0,871.0,562,H8,3,A-431,HPA044037,ENSG00000196642,RABL6,Centrosome,RABL6,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/562/
886083,1.0,235.0,-76.0,789.0,1100.0,564,G1,1,U2OS,HPA029673,ENSG00000100321,SYNGR1,Cytosol,SYNGR1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/564/
886084,2.0,172.0,222.0,852.0,802.0,564,G1,1,U2OS,HPA029673,ENSG00000100321,SYNGR1,Cytosol,SYNGR1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/564/
886085,3.0,179.0,-89.0,845.0,1113.0,564,G1,1,U2OS,HPA029673,ENSG00000100321,SYNGR1,Cytosol,SYNGR1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/564/
886086,4.0,-68.0,215.0,1092.0,809.0,564,G1,1,U2OS,HPA029673,ENSG00000100321,SYNGR1,Cytosol,SYNGR1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/564/
886087,5.0,132.0,150.0,892.0,874.0,564,G1,1,U2OS,HPA029673,ENSG00000100321,SYNGR1,Cytosol,SYNGR1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/564/
886088,6.0,230.0,151.0,794.0,873.0,564,G1,1,U2OS,HPA029673,ENSG00000100321,SYNGR1,Cytosol,SYNGR1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/564/
886089,7.0,84.0,93.0,940.0,931.0,564,G1,1,U2OS,HPA029673,ENSG00000100321,SYNGR1,Cytosol,SYNGR1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/564/
886090,8.0,187.0,46.0,837.0,978.0,564,G1,1,U2OS,HPA029673,ENSG00000100321,SYNGR1,Cytosol,SYNGR1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/564/
886091,9.0,161.0,146.0,863.0,878.0,564,G1,1,U2OS,HPA029673,ENSG00000100321,SYNGR1,Cytosol,SYNGR1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/564/
886092,1.0,181.0,242.0,843.0,782.0,564,G1,2,U2OS,HPA029673,ENSG00000100321,SYNGR1,Cytosol,SYNGR1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/564/
886093,2.0,99.0,-21.0,925.0,1045.0,564,G1,2,U2OS,HPA029673,ENSG00000100321,SYNGR1,Cytosol,SYNGR1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/564/
886094,3.0,-41.0,212.0,1065.0,812.0,564,G1,2,U2OS,HPA029673,ENSG00000100321,SYNGR1,Cytosol,SYNGR1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/564/
886095,4.0,68.0,260.0,956.0,764.0,564,G1,2,U2OS,HPA029673,ENSG00000100321,SYNGR1,Cytosol,SYNGR1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/564/
886096,5.0,186.0,-77.0,838.0,1101.0,564,G1,2,U2OS,HPA029673,ENSG00000100321,SYNGR1,Cytosol,SYNGR1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/564/
886097,6.0,19.0,121.0,1005.0,903.0,564,G1,2,U2OS,HPA029673,ENSG00000100321,SYNGR1,Cytosol,SYNGR1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/564/
891345,1.0,296.0,287.0,728.0,737.0,573,D9,4,U2OS,HPA046825,ENSG00000163249,CCNYL1,Plasma membrane,CCNYL1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/573/
891346,2.0,169.0,-27.0,855.0,1051.0,573,D9,4,U2OS,HPA046825,ENSG00000163249,CCNYL1,Plasma membrane,CCNYL1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/573/
891347,3.0,24.0,147.0,1000.0,877.0,573,D9,4,U2OS,HPA046825,ENSG00000163249,CCNYL1,Plasma membrane,CCNYL1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/573/
891348,4.0,183.0,128.0,841.0,896.0,573,D9,4,U2OS,HPA046825,ENSG00000163249,CCNYL1,Plasma membrane,CCNYL1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/573/
891349,5.0,173.0,-25.0,851.0,1049.0,573,D9,4,U2OS,HPA046825,ENSG00000163249,CCNYL1,Plasma membrane,CCNYL1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/573/
891350,6.0,145.0,17.0,879.0,1007.0,573,D9,4,U2OS,HPA046825,ENSG00000163249,CCNYL1,Plasma membrane,CCNYL1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/573/
891351,7.0,145.0,192.0,879.0,832.0,573,D9,4,U2OS,HPA046825,ENSG00000163249,CCNYL1,Plasma membrane,CCNYL1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/573/
891352,8.0,194.0,-40.0,830.0,1064.0,573,D9,4,U2OS,HPA046825,ENSG00000163249,CCNYL1,Plasma membrane,CCNYL1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/573/
891353,1.0,288.0,-190.0,736.0,1214.0,573,D9,5,U2OS,HPA046825,ENSG00000163249,CCNYL1,Plasma membrane,CCNYL1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/573/
891354,2.0,204.0,-238.0,820.0,1262.0,573,D9,5,U2OS,HPA046825,ENSG00000163249,CCNYL1,Plasma membrane,CCNYL1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/573/
891355,3.0,322.0,90.0,702.0,934.0,573,D9,5,U2OS,HPA046825,ENSG00000163249,CCNYL1,Plasma membrane,CCNYL1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/573/
891356,4.0,234.0,179.0,790.0,845.0,573,D9,5,U2OS,HPA046825,ENSG00000163249,CCNYL1,Plasma membrane,CCNYL1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/573/
891357,5.0,196.0,12.0,828.0,1012.0,573,D9,5,U2OS,HPA046825,ENSG00000163249,CCNYL1,Plasma membrane,CCNYL1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/573/
891358,6.0,87.0,229.0,937.0,795.0,573,D9,5,U2OS,HPA046825,ENSG00000163249,CCNYL1,Plasma membrane,CCNYL1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/573/
891359,7.0,233.0,196.0,791.0,828.0,573,D9,5,U2OS,HPA046825,ENSG00000163249,CCNYL1,Plasma membrane,CCNYL1,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/573/
896701,1.0,240.0,337.0,784.0,687.0,59,A6,1,U2OS,HPA002025,ENSG00000147475,ERLIN2,"Cytosol,Plasma membrane",ERLIN2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/59/
896702,2.0,270.0,299.0,754.0,725.0,59,A6,1,U2OS,HPA002025,ENSG00000147475,ERLIN2,"Cytosol,Plasma membrane",ERLIN2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/59/
896703,3.0,200.0,246.0,824.0,778.0,59,A6,1,U2OS,HPA002025,ENSG00000147475,ERLIN2,"Cytosol,Plasma membrane",ERLIN2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/59/
896704,4.0,154.0,51.0,870.0,973.0,59,A6,1,U2OS,HPA002025,ENSG00000147475,ERLIN2,"Cytosol,Plasma membrane",ERLIN2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/59/
896705,5.0,298.0,196.0,726.0,828.0,59,A6,1,U2OS,HPA002025,ENSG00000147475,ERLIN2,"Cytosol,Plasma membrane",ERLIN2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/59/
896706,6.0,186.0,292.0,838.0,732.0,59,A6,1,U2OS,HPA002025,ENSG00000147475,ERLIN2,"Cytosol,Plasma membrane",ERLIN2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/59/
896707,7.0,302.0,327.0,722.0,697.0,59,A6,1,U2OS,HPA002025,ENSG00000147475,ERLIN2,"Cytosol,Plasma membrane",ERLIN2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/59/
896708,8.0,201.0,298.0,823.0,726.0,59,A6,1,U2OS,HPA002025,ENSG00000147475,ERLIN2,"Cytosol,Plasma membrane",ERLIN2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/59/
896709,9.0,-24.0,159.0,1048.0,865.0,59,A6,1,U2OS,HPA002025,ENSG00000147475,ERLIN2,"Cytosol,Plasma membrane",ERLIN2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/59/
896710,10.0,375.0,411.0,649.0,613.0,59,A6,1,U2OS,HPA002025,ENSG00000147475,ERLIN2,"Cytosol,Plasma membrane",ERLIN2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/59/
896711,1.0,254.0,268.0,770.0,756.0,59,A6,2,U2OS,HPA002025,ENSG00000147475,ERLIN2,"Cytosol,Plasma membrane",ERLIN2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/59/
896712,2.0,214.0,160.0,810.0,864.0,59,A6,2,U2OS,HPA002025,ENSG00000147475,ERLIN2,"Cytosol,Plasma membrane",ERLIN2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/59/
896713,3.0,330.0,251.0,694.0,773.0,59,A6,2,U2OS,HPA002025,ENSG00000147475,ERLIN2,"Cytosol,Plasma membrane",ERLIN2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/59/
896714,4.0,294.0,175.0,730.0,849.0,59,A6,2,U2OS,HPA002025,ENSG00000147475,ERLIN2,"Cytosol,Plasma membrane",ERLIN2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/59/
896715,5.0,331.0,215.0,693.0,809.0,59,A6,2,U2OS,HPA002025,ENSG00000147475,ERLIN2,"Cytosol,Plasma membrane",ERLIN2,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/59/
898873,1.0,181.0,183.0,843.0,841.0,593,D2,1,A-431,HPA038419,ENSG00000133316,WDR74,"Nucleoli,Nucleoplasm",WDR74,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/593/
898874,2.0,158.0,246.0,866.0,778.0,593,D2,1,A-431,HPA038419,ENSG00000133316,WDR74,"Nucleoli,Nucleoplasm",WDR74,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/593/
898875,3.0,110.0,249.0,914.0,775.0,593,D2,1,A-431,HPA038419,ENSG00000133316,WDR74,"Nucleoli,Nucleoplasm",WDR74,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/593/
898876,4.0,252.0,92.0,772.0,932.0,593,D2,1,A-431,HPA038419,ENSG00000133316,WDR74,"Nucleoli,Nucleoplasm",WDR74,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/593/
898877,5.0,180.0,266.0,844.0,758.0,593,D2,1,A-431,HPA038419,ENSG00000133316,WDR74,"Nucleoli,Nucleoplasm",WDR74,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/593/
898878,6.0,314.0,253.0,710.0,771.0,593,D2,1,A-431,HPA038419,ENSG00000133316,WDR74,"Nucleoli,Nucleoplasm",WDR74,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/593/
898879,7.0,196.0,334.0,828.0,690.0,593,D2,1,A-431,HPA038419,ENSG00000133316,WDR74,"Nucleoli,Nucleoplasm",WDR74,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/593/
898880,8.0,125.0,372.0,899.0,652.0,593,D2,1,A-431,HPA038419,ENSG00000133316,WDR74,"Nucleoli,Nucleoplasm",WDR74,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/593/
898881,9.0,334.0,290.0,690.0,734.0,593,D2,1,A-431,HPA038419,ENSG00000133316,WDR74,"Nucleoli,Nucleoplasm",WDR74,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/593/
